,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
72,,None_f72,518488__cyclez__dark-techno-kick-drum-loop.wav,294912,299008,0.008005338720977306,-738.61084,148.54001,10.774723,103.99078,11.494949,48.194782,18.467388,3.531479,12.520733,0.30996704,-11.554264,-1.1907158,1.2514229
73,,None_f73,518488__cyclez__dark-techno-kick-drum-loop.wav,299008,303104,0.010175295174121857,-919.7905,196.02728,13.594658,102.072586,39.53553,46.600456,40.374565,9.937908,27.541,2.9679108,-1.5853806,5.8949203,10.238491
74,,None_f74,518488__cyclez__dark-techno-kick-drum-loop.wav,303104,307200,0.00849842932075262,-1074.2148,165.05887,84.13451,92.16603,54.63999,44.83036,36.896202,20.810143,21.545807,12.710175,12.881996,18.002232,14.436325
75,,None_f75,518488__cyclez__dark-techno-kick-drum-loop.wav,307200,311296,0.004209635313600302,-947.19104,191.9332,57.574978,97.12781,26.977547,33.358482,18.86692,7.218994,13.714439,8.639229,1.6824303,13.315338,12.509487
76,,None_f76,518488__cyclez__dark-techno-kick-drum-loop.wav,311296,315392,0.0018986959476023912,-855.9115,195.7073,9.832542,105.94968,3.3488274,26.06073,3.3560944,-0.843071,16.748188,2.641735,0.14932632,1.9674149,6.1509476
77,,None_f77,518488__cyclez__dark-techno-kick-drum-loop.wav,315392,319488,0.006435756105929613,-725.8517,136.41003,1.6487045,96.56984,7.0899963,40.322845,17.449245,3.1548347,16.581055,-3.350998,-15.192642,-1.7494545,1.8647232
78,,None_f78,518488__cyclez__dark-techno-kick-drum-loop.wav,319488,323584,0.010213901288807392,-999.39996,178.27121,52.899563,109.94069,51.731544,52.508675,49.662544,13.52161,23.069336,-0.16457367,3.2341995,16.611515,6.513439
79,,None_f79,518488__cyclez__dark-techno-kick-drum-loop.wav,323584,327680,0.008413097821176052,-1020.2854,180.50955,61.121807,92.805145,44.390022,43.03028,38.122704,10.635403,24.324936,8.424858,4.372631,15.41003,14.8176
80,,None_f80,518488__cyclez__dark-techno-kick-drum-loop.wav,327680,331776,0.0055927434004843235,-898.85913,199.16046,37.988827,102.91403,19.423664,31.778122,15.691719,8.733345,14.441765,4.5684967,1.5434074,9.953758,8.942883
81,,None_f81,518488__cyclez__dark-techno-kick-drum-loop.wav,331776,335872,0.0017645994666963816,-819.7412,180.86078,-9.462254,106.7516,3.4010315,35.824387,6.5253525,-1.0099106,11.266674,0.6582031,-0.0074157715,1.8838081,3.6338081
82,,None_f82,518488__cyclez__dark-techno-kick-drum-loop.wav,335872,339968,0.004094782285392284,-804.47125,132.33414,-0.7518234,100.43428,7.4864807,48.580082,23.522861,8.116262,15.334244,-2.458664,-9.769436,-0.62021637,-2.0641518
83,,None_f83,518488__cyclez__dark-techno-kick-drum-loop.wav,339968,344064,0.009943283163011074,-1064.5433,193.09167,107.91272,95.109726,53.0095,44.57921,36.37223,16.630306,25.598679,8.965633,0.9301758,14.074623,10.207939
84,,None_f84,518488__cyclez__dark-techno-kick-drum-loop.wav,344064,348160,0.007711536251008511,-954.01556,195.2005,40.966793,103.467255,34.543907,41.335197,36.249092,7.203743,22.438751,-0.9614639,3.445221,10.684078,10.01643
85,,None_f85,518488__cyclez__dark-techno-kick-drum-loop.wav,348160,352256,0.006443840451538563,-848.9935,187.57431,9.851601,108.27281,16.090687,40.13086,18.337605,4.7414093,16.344711,1.5688133,0.86748505,6.9743195,8.308575
