,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
31,,None_f31,213524__garzul__120-bpm-distorded-drum-loop.wav,126976,131072,0.0005669025122188032,-785.1696,143.64886,-56.94623,-11.065956,-5.8097725,24.901447,5.553524,-4.277073,5.521385,-6.8786316,-26.068882,-6.2108192,-4.397051
32,,None_f32,213524__garzul__120-bpm-distorded-drum-loop.wav,131072,135168,0.011769454926252365,-577.482,151.28935,21.166643,36.05553,15.608332,17.037058,-2.449213,0.64998245,-3.3582096,-3.9388485,-4.6693993,-5.37689,-7.2853394
33,,None_f33,213524__garzul__120-bpm-distorded-drum-loop.wav,135168,139264,0.010630407370626926,-690.90125,194.29378,23.458923,47.20584,11.595856,24.498665,7.409523,13.66172,7.539913,4.921009,4.595825,4.019058,1.4414864
34,,None_f34,213524__garzul__120-bpm-distorded-drum-loop.wav,139264,143360,0.0007778287399560213,-768.7694,152.62572,-13.991005,-1.9114876,-18.921959,-10.535156,-3.37368,4.3894863,9.40971,12.218271,-9.496521,8.4063225,14.292236
35,,None_f35,213524__garzul__120-bpm-distorded-drum-loop.wav,143360,147456,0.005044351331889629,-540.4218,-4.25049,-37.77088,36.456352,-2.9045258,13.791201,-0.3017788,5.2758026,-3.2952728,-8.240921,5.2717876,-1.8989487,-2.640932
36,,None_f36,213524__garzul__120-bpm-distorded-drum-loop.wav,147456,151552,0.000670833804178983,-766.1064,164.22925,-18.501781,22.924194,-35.217045,-13.111088,9.376694,12.563347,-3.0721016,-0.17697144,-3.975872,-9.040413,1.1867104
37,,None_f37,213524__garzul__120-bpm-distorded-drum-loop.wav,151552,155648,0.004977052565664053,-715.10284,120.164116,-10.796825,22.182203,-10.412529,-8.288059,5.6584396,3.3180676,-3.48987,9.963589,-13.201738,-24.915493,-4.7759476
38,,None_f38,213524__garzul__120-bpm-distorded-drum-loop.wav,155648,159744,0.014660658314824104,-604.7492,157.0474,14.653273,39.493195,10.341354,22.847029,10.927629,16.72434,9.188997,3.7178211,1.431942,6.318016,5.7552395
39,,None_f39,213524__garzul__120-bpm-distorded-drum-loop.wav,159744,163840,0.006397445686161518,-556.3197,102.38801,-31.933228,-1.4201393,-27.22988,-6.340708,0.5753689,23.469776,16.636202,-5.9189777,-13.400602,-5.3413334,-0.033390045
40,,None_f40,213524__garzul__120-bpm-distorded-drum-loop.wav,163840,167936,0.005523167550563812,-574.67566,104.745705,-38.507824,-3.514286,-24.186405,-5.135275,-2.0320835,26.455122,18.460663,-5.035713,-19.952084,-10.8675,-6.673256
41,,None_f41,213524__garzul__120-bpm-distorded-drum-loop.wav,167936,172032,0.005057841539382935,-590.2384,121.83643,-40.26396,-1.5528488,-27.538471,-8.488581,-3.3724842,23.308384,16.251375,-3.5455303,-14.957511,-8.795443,-8.35351
