,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
85,67407,67407_f1,files/67407_4948-hq.ogg,8192,16384,0.002166126389056444,-819.28784,315.01282,-54.895527,-25.82346,19.908287,-23.229027,-8.834618,-4.9728775,-13.541344,-6.1448517,-8.138054,-0.35837555,2.7573662
86,67407,67407_f2,files/67407_4948-hq.ogg,16384,24576,0.0010708618210628629,-915.71954,285.1233,-6.450691,-33.659946,24.482643,2.2709503,-11.459908,2.7827911,-2.1990242,-10.839561,-9.830292,-3.142048,3.1579704
87,67407,67407_f3,files/67407_4948-hq.ogg,24576,32768,0.0009173293365165591,-936.9404,295.18106,21.402859,-58.164265,-8.344898,-2.3571243,-21.00608,-8.254829,-0.81196976,-13.181221,-15.006142,-7.3800545,-2.410015
88,337873,337873_f0,files/337873_4067257-hq.ogg,0,8192,0.002130183158442378,-705.3021,143.55466,7.050564,30.874283,10.853905,-9.418312,-9.548567,-5.430588,-0.32566452,-5.7753925,-2.101904,-6.146263,-11.862385
89,337873,337873_f1,files/337873_4067257-hq.ogg,8192,16384,0.002040380612015724,-725.6207,180.7985,-7.157753,-11.105541,-5.743931,-14.705227,-4.193285,-3.6814613,-1.2915039,4.476383,-3.3692627,-3.2832603,-3.7457829
90,337873,337873_f2,files/337873_4067257-hq.ogg,16384,24576,0.0002862320397980511,-955.09607,218.47534,5.8018265,5.738556,-8.769772,-12.553108,2.4676208,1.8956451,-2.7469368,1.309372,-2.0668945,-5.552433,-1.0809937
91,337873,337873_f3,files/337873_4067257-hq.ogg,24576,32768,3.78282020392362e-05,-1110.0093,170.89499,71.844315,0.80184937,-15.631031,-5.716545,0.57899475,-1.147377,-3.2706947,-3.766014,-4.1112137,-2.753193,-0.58877945
92,337873,337873_f4,files/337873_4067257-hq.ogg,32768,40960,7.780748092045542e-06,-1180.8271,106.08267,73.224014,34.082993,3.063015,-11.888878,-11.935173,-4.5708237,2.0561333,3.778942,1.4049911,-1.6694984,-2.7918968
93,337873,337873_f5,files/337873_4067257-hq.ogg,40960,49152,1.8786500959322439e-06,-1235.733,39.15813,33.314724,25.0253,16.024014,8.006981,2.1893463,-0.95996857,-1.7413063,-1.0146942,0.15216064,0.8515129,0.5973625
94,337873,337873_f6,files/337873_4067257-hq.ogg,49152,57344,1.1536442343640374e-06,-1255.1396,13.608292,12.984245,11.97757,10.635494,9.021263,7.208786,5.280052,3.319439,1.4094887,-0.37361908,-1.9637108,-3.3080292
95,337873,337873_f7,files/337873_4067257-hq.ogg,57344,65536,5.981471429272744e-10,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05
96,337873,337873_f8,files/337873_4067257-hq.ogg,65536,73728,6.370222682683391e-10,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05
97,337873,337873_f9,files/337873_4067257-hq.ogg,73728,81920,1.545319179285798e-07,-1256.033,12.049454,10.583488,8.315796,5.4854546,2.3847427,-0.67866516,-3.41671,-5.594902,-7.0558777,-7.7325897,-7.6486397,-6.9073486
98,201094,201094_f0,files/201094_2780645-hq.ogg,0,8192,0.008726026862859726,-682.5031,203.78836,-27.799923,77.87013,-7.0330887,30.530025,-3.8782005,21.921448,-20.674583,19.499025,-12.259743,-2.0999641,-4.565815
99,201094,201094_f1,files/201094_2780645-hq.ogg,8192,16384,0.007957074791193008,-763.2743,239.0528,-26.89983,85.669304,9.595058,20.568626,16.758682,12.601101,-1.8381691,15.353447,3.6730042,-6.0125084,-0.81051636
100,201094,201094_f2,files/201094_2780645-hq.ogg,16384,24576,0.003626543562859297,-856.39026,235.95703,-18.027382,65.09141,28.039345,8.745132,19.94349,11.655071,1.6495018,13.957317,2.8781586,-4.295265,4.554161
101,201094,201094_f3,files/201094_2780645-hq.ogg,24576,32768,0.0013899387558922172,-932.3267,224.43704,4.883934,46.472687,39.588875,10.988335,14.391586,16.03619,-0.30704117,17.092327,11.148979,-7.6908836,3.988037
102,201094,201094_f4,files/201094_2780645-hq.ogg,32768,40960,0.00038314639823511243,-1020.3426,193.88293,28.767925,33.80194,38.726143,11.267426,5.5821533,12.1286125,4.7204247,13.425293,11.03746,-2.519291,1.6181374
103,201094,201094_f5,files/201094_2780645-hq.ogg,40960,49152,7.14197667548433e-05,-1107.9698,153.30168,51.487453,26.795334,32.03878,19.224564,12.475868,14.868618,11.2275505,9.028095,3.8183289,-5.4739227,-2.8864632
104,433742,433742_f0,files/433742_7137750-hq.ogg,0,8192,0.0021560785826295614,-750.4402,70.710144,-98.04843,51.37648,-34.169296,5.49201,25.206726,-19.087482,-6.7162495,4.6258755,1.1273384,-7.782852,4.6632385
105,433742,433742_f1,files/433742_7137750-hq.ogg,8192,16384,0.006776963360607624,-619.5974,55.83929,-110.63622,54.70198,-45.34464,1.6239853,11.159729,-9.34058,-8.109192,-0.99565125,-7.125309,-0.5338898,2.0176144
106,433742,433742_f2,files/433742_7137750-hq.ogg,16384,24576,0.0029649450443685055,-667.72406,88.58078,-116.2713,60.787537,-48.39411,1.3290405,5.628212,-13.426304,-4.5595284,-5.0662384,-1.9573898,2.186039,-8.4088745
107,433742,433742_f3,files/433742_7137750-hq.ogg,24576,32768,0.0013145478442311287,-725.8735,124.29806,-109.309525,49.579952,-38.61678,0.6295891,7.2422333,-12.25293,-0.3046074,-0.60149384,6.2199936,7.173723,-1.2775154
108,433742,433742_f4,files/433742_7137750-hq.ogg,32768,40960,0.0012079877778887749,-720.9808,119.733826,-101.091225,38.0999,-38.984505,5.3023453,0.37370682,-16.101063,-2.2739258,-3.8524055,2.3747215,1.4233894,-4.7154217
109,433742,433742_f5,files/433742_7137750-hq.ogg,40960,49152,0.0008856147178448737,-740.92145,114.65767,-100.030914,46.185867,-32.67184,6.7767334,9.522476,-15.118977,-0.8051491,1.0258064,-0.52096176,-0.45301437,-6.9442577
110,209942,209942_f0,files/209942_1904290-hq.ogg,0,8192,0.006704566068947315,-1162.2324,-71.726746,-40.43349,97.64459,-30.152065,-62.559,72.67119,3.9461136,-94.74426,89.650375,-23.407188,-46.89387,44.544056
111,209942,209942_f1,files/209942_1904290-hq.ogg,8192,16384,0.001610725768841803,-1208.9688,-37.04338,-43.725773,76.62579,-28.055775,-47.840675,70.15425,-18.551216,-48.505737,60.564625,-10.0805435,-45.116238,48.3772
112,209942,209942_f2,files/209942_1904290-hq.ogg,16384,24576,0.0003376712556928396,-1223.4547,-27.725739,-32.0492,57.357117,-22.284084,-34.831993,53.64824,-16.233116,-35.791634,47.807346,-10.107399,-34.81779,40.302128
113,209942,209942_f3,files/209942_1904290-hq.ogg,24576,32768,5.9908714320044965e-05,-1234.6085,-20.171112,-23.638222,41.98398,-15.930607,-26.060005,39.430016,-11.239021,-27.23838,35.365246,-6.4439163,-27.064693,30.0629
